"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cote d'Ivoire","CIV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32831478343.0272","33955667729.9679","34644533340.8357","35397455090.4151","36446538659.7397","39862249177.3402","43729524252.8346","48775770203.9746","51427070912.4042","52763388082.7813","53815165580.265","53841629587.8708","53185319479.0462","51672274066.8541","54751824975.397","57031007283.931","60445022063.9297","62766430565.0024","67035504257.6075","69879369470.0661","75572133891.4322","72988975599.248","77223654948.2285","86638474451.6252","99929867262.254","111175876370.327","117748858729.37","125384273717.75","135827506244.13","155523648459.422","160302939789.704","179178274483.428","203888091402.389","224320719391.77","",
"Cameroon","CMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23025240276.3216","22897314877.591","22693118129.517","21388318871.9362","22254990929.5301","23379172432.5782","24810680272.5219","26381154872.497","27938304948.6944","29611876947.479","31443201183.7078","33541506636.245","35587737861.865","38269320461.6227","42068507448.6953","44354338153.0116","47463977039.8821","50859594131.4817","53315733153.2454","55028202949.9144","57311621818.847","60470659956.2005","63669714457.3458","69319477137.6358","75494717689.7735","79618697991.1036","85068226004.8733","90902832851.2771","99492538001.3058","108174199180.862","114420802871.501","129022200845.744","143385827220.976","153370677810.356","",
"Congo, Dem. Rep.","COD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30523722824.8815","28898632423.5765","26453682665.7342","23433204895.2106","23000142618.2723","23646760373.3767","23833300215.5878","22882479833.9618","22763824627.4293","22100152286.9353","21038841506.5075","21060769766.4832","22018522583.8271","23705639204.6106","25983434025.2896","28442238745.0382","30879427624.1483","33701289054.4692","36489248033.6097","37762523635.1184","40938218023.7028","44655249524.0653","46311721585.7762","53995321291.3452","63082984657.1439","69621148328.8482","76732432237.3181","87367059544.4283","96286291906.3743","108499465225.814","109045443618.14","130243843399.282","151981795182.814","170929832475.046","",
"Congo, Rep.","COG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8181388860.87241","8660669804.73157","9089401097.97856","9213691382.22225","8893500367.82375","9441835598.76128","10027210024.9911","10136392428.4997","10633422673.3999","10505434343.1731","11557321035.3613","12266930679.1319","13028347252.9381","13393614579.0225","14231948894.0257","15816589849.3732","17606451724.627","16887417171.0611","18298291841.9759","20553711138.8661","22869548223.8053","23856263885.5927","28717951831.4077","28335651923.6335","28527635281.5358","24035779100.7529","20973960925.5018","23783312191.5778","30668141085.6866","32125052982.7686","27446361623.0188","36903988991.0873","40118334632.1585","42354479275.5659","",
"Colombia","COL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","165749937380.91","174785148003.957","185999296394.144","200662339787.782","216863846989.758","232929565322.641","242070320401.609","254691613364.287","259021506595.33","251643517109.074","264870681670.303","275379079755.352","286661049058.578","303774557819.28","328579327985.081","355245575259.623","390797993616.953","428431872795.523","451024877841.145","458978514358.005","485436645881.429","529875186711.481","552844741595.573","589812009091.885","621898180361.74","626205847138.119","665398390495.011","693117074956.624","747103674534.628","807590595866.731","785737564322.414","889808627041.398","1069817678339.23","1087468965054.37","",
"Comoros","COM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","652547125.564464","638215258.617468","708446027.917392","747039614.006908","722729044.74924","764521500.055773","768462056.786729","813218051.776172","832904395.115281","860946113.056811","975958177.379543","1021214596.08479","1061195852.56805","1104914186.292","1156407261.68062","1226508351.30063","1297798167.94899","1343623110.4467","1423806606.72083","1479014846.10866","1553541873.65002","1651292301.29229","1825884072.46406","1971985571.96846","2090119700.28359","2143329245.5437","2328363278.32794","2532916585.07952","2549756539.994","2605735931.66903","2616330804.01694","2815509823.50303","3094754123.29441","3302160274.50567","",
"Cabo Verde","CPV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392118599.477796","411071432.079369","466425301.44626","519061637.734901","631840378.80916","736765677.996519","835381892.76569","944270626.760514","1074408388.75284","1211895681.90799","1416386647.12855","1480599872.86805","1582561152.1036","1681202608.60759","1902455066.34576","2097735410.64802","2335068852.91683","2762175353.7054","3013570387.79315","2986566391.03333","3078374146.39847","3265194483.4151","3234562963.9147","3261480004.77418","3287510389.45475","3470693995.24233","3767658154.16819","4070196657.81328","4064409366.40188","4444817983.52976","3526877323.02085","3970664151.46117","4927702546.11047","5384542698.21999","",
"Costa Rica","CRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15672949339.9709","16570082513.4439","18507065147.5604","20290358301.1541","21660102971.7807","23032863328.8355","23771284900.4296","25505411391.706","27637559277.4202","29210012860.9293","31027327622.0915","32833574231.9892","34483122864.5821","36682018259.7238","39335107061.2044","42181713035.9073","46668360604.7133","51870463921.5465","55374923471.5707","55229806543.1053","58897493037.7474","62759466862.0172","67457930827.7184","71836714968.6521","78151240954.0173","84436792703.7324","93454856085.2032","100716906502.777","106583345257.898","116687612853.612","111257806527.03","120695515793.017","131743438291.298","143338340238.794","",
"Caribbean small states","CSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17524574901.0539","18108811638.0832","18612166445.3632","19291786304.2676","20410555630.9555","21407562166.2539","22707124742.988","23975151500.2816","25008641528.3362","26285990078.1709","27800118567.0605","28822204075.3376","29899718915.6882","31181942652.3855","33024498863.9081","35095560858.1069","37883345929.6269","40378914085.5146","41522849366.7171","40942330121.2219","41931071762.0892","43691398258.1661","44686204230.7805","46020225019.2953","47348434032.8895","48137135335.9494","47978635950.2912","51563905376.3689","54058978456.7352","57795613658.6051","52699881215.3292","62236130929.0748","83742130683.1372","99687701081.6688","",
"Cuba","CUB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2930335331.31445","2975470407.20138","3033707214.05049","3102517491.03246","3192588363.37688","3314963113.91558","3473094179.79854","3655297542.0799","3807244971.77353","3810374354.52025","3859855630.19276","3959519302.37166","3818320183.53528","3818138347.10794","3796034989.7069","3797467729.8183","3775988376.26249","3895735784.59277","3923336909.93931","3998528568.93099","3377382710.98674","3834212549.94907","4391240921.90033","4740414648.79016","",
"Cayman Islands","CYM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3626595917.0111","3842652813.29082","3902691282.14927","3644016497.10218","3588140921.53357","3704981220.90876","3698215081.74604","3733288333.31213","3823800532.93183","3945662306.00326","4144412721.58719","4389520709.86546","4735347953.26175","4894495647.27721","4541293667.09992","5198568359.3221","5856365563.73083","6331606438.29741","",
"Cyprus","CYP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7735401147.28477","8056135714.82438","9014257224.10769","9292519917.76662","10050898618.4694","11119760700.5809","11449832922.4136","11924374196.9724","12737865476.7148","13501946524.5724","14776590451.4361","16043441660.5596","16716273486.1049","17441244372.1495","18887838760.5062","20504292012.1035","22540290587.1333","25230068475.37","27398513619.9114","27379150183.2507","27791391325.7556","28424572098.892","27580512481.7209","26247577706.9444","25720887118.531","27066688506.3899","30552809962.5634","33018595894.9396","35607847666.878","39790736744.6363","38671916692.6262","43923485909.6663","51129090534.1871","53043105480.8488","",
"Czechia","CZE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132329237175.516","120914566891.057","123043662093.032","126038183406.704","132474775022.484","144045164988.908","152411031059.686","153610280115.448","155061690900.552","159337917754.5","167452851419.141","180949719059.407","187052563018.901","199869532999.53","214046662076.254","225819370350.942","244907365718.829","270535436010.461","290123393361.636","289284605320.029","294927810202.591","306876088631.92","309706664288.31","326079204734.886","344636591853.555","359643570544.502","385090482980.626","416849081359.128","442610888485.24","486786860810.413","479686413475.524","502134232985.641","551853486423.139","578156304945.212","",
"Germany","DEU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1550613715629.64","1684938757794.22","1758116904816.01","1780583740143.84","1863860562843.26","1928823780227.81","1979067789044.2","2021638908928.72","2087621230186.38","2177128848707.55","2258167813956.64","2361564516458.66","2434539237038.42","2501219461829.45","2620503338140.74","2664895195600.89","2862479058024.02","3036889882250.07","3156602685759.77","3075795495173.4","3249037482302.09","3483801358877.91","3557185428697","3700747563191.81","3882203613560.02","3966574668375.51","4246712764148.12","4472591345398.62","4665360433368.49","4924980320308.75","4880368289108.07","5202314428956.1","5663892390556.98","5763465942185.66","",
"Djibouti","DJI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3702243662.44625","3978451293.00728","4350576767.06687","4598427635.85082","4933188997.99709","5448498817.36759","5876855745.74974","6188058972.13545","6669027120.13223","7410882058.92749","8190158019.8921","",
"Dominica","DMA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302427432.043716","316868811.307496","330666935.676543","345821307.015845","353327068.516617","371668625.855911","390221570.870779","405626604.072204","425666625.801126","433218750.696126","453399921.424338","463313091.76937","457206851.387046","495854010.445407","524721706.822367","544723474.334959","587685717.902598","641954670.297213","700918012.891363","696992705.637478","710208353.094044","723240297.773785","704989576.02655","718965696.086141","773327324.018373","789485046.227028","847400392.804144","805107231.470737","907222198.510894","1032244450.53237","917494480.534797","1047967163.80539","1185367238.79352","1285888683.93656","",
